longitude,latitude,median_house_value
-121.8,37.69,215500.0
-121.82,37.69,227700.0
-121.76,37.69,184400.0
-121.77,37.68,158400.0
-121.78,37.69,174600.0
-121.78,37.69,168400.0
-121.79,37.69,188400.0
-121.76,37.7,256700.0
-121.75,37.69,183800.0
-121.75,37.68,183400.0
-121.76,37.68,177500.0
-121.76,37.68,186900.0
-121.73,37.68,238900.0
-121.78,37.68,172500.0
-121.77,37.68,179200.0
-121.76,37.68,204400.0
-121.77,37.68,209400.0
-121.77,37.67,264200.0
-121.76,37.67,350000.0
-121.78,37.67,199800.0
-121.79,37.67,211000.0
-121.78,37.67,201100.0
-121.78,37.66,193000.0
-121.79,37.66,245000.0
-119.78,38.69,117600.0
-119.93,38.72,97900.0
-120.0,38.52,140600.0
-120.56,38.48,120900.0
-120.59,38.45,119000.0
-120.55,38.46,129200.0
-120.55,38.45,99100.0
-120.55,38.43,108900.0
-120.25,38.55,111700.0
-120.79,38.54,68900.0
-120.8,38.51,96400.0
-120.65,38.5,116700.0
-120.76,38.47,123800.0
-120.88,38.45,97900.0
-120.79,38.43,129800.0
-120.69,38.44,121300.0
-120.93,38.5,107200.0
-120.97,38.42,121900.0
-120.87,38.37,113400.0
-120.98,38.34,99100.0
-120.88,38.32,103000.0
-120.93,38.26,114200.0
-120.72,38.42,144100.0
-120.77,38.38,128600.0
-120.72,38.38,157200.0
-120.66,38.4,118500.0
-120.65,38.42,116700.0
-120.62,38.39,134800.0
-120.69,38.36,109900.0
-120.71,38.34,144300.0
-120.8,38.31,123600.0
-121.83,39.76,112600.0
-121.82,39.76,107300.0
-121.86,39.78,117800.0
-121.85,39.77,89900.0
-121.84,39.76,102300.0
-121.86,39.76,87300.0
-121.89,39.76,142600.0
-121.88,39.74,153100.0
-121.87,39.75,126600.0
-121.86,39.75,118300.0
-121.87,39.74,147000.0
-121.85,39.75,78100.0
-121.85,39.74,85800.0
-121.85,39.74,84500.0
-121.85,39.73,137500.0
-121.85,39.73,88900.0
-121.86,39.74,120200.0
-121.84,39.75,74500.0
-121.84,39.74,85100.0
-121.83,39.74,130300.0
-121.8,39.75,125200.0
-121.82,39.75,111400.0
-121.82,39.75,97000.0
-121.8,39.75,122600.0
-121.79,39.73,116300.0
-121.78,39.71,179200.0
-121.82,39.73,85800.0
-121.84,39.73,94800.0
-121.84,39.73,200000.0
-121.84,39.73,112500.0
-121.84,39.72,69000.0
-121.84,39.73,55000.0
-121.83,39.73,77900.0
-121.85,39.72,98800.0
-121.83,39.72,78700.0
-121.81,39.7,81300.0
-121.82,39.73,60300.0
-121.82,39.72,66300.0
-121.81,39.71,116700.0
-121.87,39.82,159700.0
-121.89,39.71,139200.0
-121.97,39.79,89600.0
-121.84,39.68,153100.0
-121.8,39.64,87500.0
-121.77,39.66,158600.0
-121.74,39.59,95100.0
-121.9,39.59,93800.0
-121.75,39.88,95300.0
-121.68,39.82,141300.0
-121.54,40.06,67500.0
-121.51,39.97,73000.0
-121.59,39.86,119600.0
-121.58,39.83,93200.0
-121.6,39.8,117900.0
-121.62,39.79,97200.0
-121.59,39.82,97600.0
-121.6,39.83,95300.0
-121.63,39.82,107700.0
-121.6,39.79,102900.0
-121.59,39.79,88300.0
-121.59,39.78,86500.0
-121.59,39.78,58000.0
-121.6,39.77,84000.0
-121.61,39.77,89500.0
-121.63,39.78,93400.0
-121.57,39.8,115200.0
-121.57,39.78,105700.0
-121.59,39.77,97300.0
-121.58,39.79,108600.0
-121.57,39.76,104900.0
-121.58,39.76,110200.0
-121.58,39.76,103800.0
-121.59,39.75,80800.0
-121.6,39.77,87300.0
-121.6,39.76,85500.0
-121.61,39.76,85000.0
-121.62,39.77,93500.0
-121.65,39.76,96700.0
-121.63,39.76,109700.0
-121.62,39.76,85800.0
-121.62,39.75,92800.0
-121.63,39.75,70500.0
-121.64,39.74,121800.0
-121.71,39.71,102600.0
-121.66,39.66,101200.0
-121.56,39.69,168300.0
-121.57,39.74,126100.0
-121.59,39.74,83800.0
-121.6,39.75,92600.0
-121.6,39.68,111200.0
-121.5,39.83,87500.0
-121.41,39.72,87500.0
-121.39,39.61,94700.0
-121.24,39.65,62500.0
-121.19,39.55,83300.0
-121.36,39.52,85700.0
-121.56,39.52,79500.0
-121.56,39.52,53600.0
-121.56,39.53,65200.0
-121.54,39.6,84100.0
-121.46,39.54,142300.0
-121.49,39.52,93800.0
-121.44,39.5,90800.0
-121.47,39.49,91800.0
-121.47,39.51,97500.0
-121.53,39.53,91200.0
-121.53,39.52,73800.0
-121.53,39.52,86400.0
-121.54,39.51,62100.0
-121.52,39.51,72200.0
-121.55,39.51,57600.0
-121.55,39.51,58300.0
-121.55,39.51,51700.0
-121.56,39.51,57900.0
-121.56,39.51,53100.0
-121.57,39.5,56100.0
-121.58,39.52,58000.0
-121.58,39.51,56700.0
-121.58,39.5,57600.0
-121.62,39.5,63300.0
-121.61,39.52,59800.0
-121.65,39.53,65200.0
-121.57,39.48,42500.0
-121.55,39.5,45100.0
-121.54,39.5,39400.0
-121.53,39.49,50300.0
-121.54,39.48,53800.0
-121.54,39.47,53900.0
-121.55,39.48,41800.0
-121.49,39.49,88900.0
-121.52,39.5,82600.0
-121.52,39.49,63600.0
-121.52,39.48,59400.0
-121.55,39.45,60600.0
-121.53,39.44,57100.0
-121.55,39.44,49000.0
-121.52,39.43,80400.0
-121.46,39.4,96200.0
-121.39,39.39,60000.0
-121.54,39.33,61300.0
-121.59,39.39,73800.0
-121.67,39.37,86300.0
-121.65,39.35,86400.0
-121.67,39.34,84600.0
-121.65,39.32,73500.0
-121.69,39.36,56200.0
-121.7,39.37,57000.0
-121.7,39.36,63900.0
-121.7,39.36,56000.0
-121.69,39.36,63000.0
-121.74,39.38,85500.0
-121.8,39.33,81300.0
-121.71,39.42,57600.0
-121.71,39.41,59400.0
-121.75,39.4,81900.0
-121.79,39.48,82100.0
-120.46,38.15,116000.0
-120.55,38.12,116100.0
-120.56,38.09,94900.0
-120.55,38.07,92200.0
-120.54,38.07,79900.0
-120.67,37.97,133000.0
-120.46,38.09,122600.0
-120.79,38.24,90400.0
-120.9,38.2,93200.0
-120.88,38.16,125900.0
-120.91,38.11,133100.0
-120.76,38.12,130600.0
-120.65,38.28,104000.0
-120.72,38.24,101600.0
-120.67,38.19,92600.0
-120.57,38.2,122300.0
-120.43,38.25,112500.0
-120.56,38.39,86600.0
-120.54,38.41,77400.0
-120.42,38.42,91900.0
-120.41,38.33,100900.0
-120.55,38.31,94700.0
-120.57,38.35,84800.0
-120.36,38.21,139900.0
-120.34,38.23,121400.0
-120.33,38.26,155800.0
-120.34,38.25,111500.0
-120.37,38.23,123500.0
-120.37,38.25,113700.0
-120.27,38.29,103800.0
-120.27,38.31,108300.0
-120.19,38.42,77500.0
-121.91,39.03,65800.0
-122.0,38.99,67500.0
-122.13,39.0,59200.0
-121.99,39.15,72000.0
-122.04,39.22,92800.0
-122.08,39.25,112500.0
-122.33,39.1,75000.0
-122.2,39.15,108000.0
-122.09,39.13,65500.0
-122.05,39.34,61500.0
-122.17,39.31,62700.0
-122.51,39.3,68800.0
-122.01,39.21,69100.0
-122.01,39.21,75800.0
-122.01,39.21,75000.0
-121.96,39.3,112500.0
-121.65,38.03,192400.0
-121.63,38.03,209400.0
-121.63,38.04,183800.0
-121.73,38.0,189100.0
-121.72,38.0,156500.0
-121.72,37.98,168800.0
-121.68,37.98,162800.0
-121.7,37.98,172900.0
-121.71,37.99,129700.0
-121.67,37.99,213500.0
-121.68,37.93,119400.0
-121.7,37.94,131100.0
-121.69,37.95,125400.0
-121.7,37.96,151400.0
-121.66,37.93,263100.0
-121.7,37.91,187100.0
-121.7,37.93,156700.0
-121.74,37.95,186300.0
-121.7,37.93,152500.0
-121.6,37.91,241400.0
-121.6,37.9,340900.0
-121.61,37.86,154400.0
-121.64,37.85,253900.0
-121.8,38.01,109400.0
-121.81,38.01,105100.0
-121.81,38.01,128500.0
-121.82,38.02,93800.0
-121.82,38.01,99100.0
-121.82,38.01,96400.0
-121.82,38.01,127000.0
-121.84,38.02,87500.0
-121.78,38.01,133900.0
-121.79,38.01,146800.0
-121.79,38.0,124700.0
-121.8,38.01,110200.0
-121.8,38.01,130800.0
-121.78,38.0,174500.0
-121.77,38.01,168100.0
-121.81,37.99,170400.0
-121.81,37.99,150800.0
-121.82,37.98,165200.0
-121.82,38.01,93500.0
-121.82,38.0,113400.0
-121.81,38.0,97300.0
-121.82,38.0,131000.0
-121.85,38.0,133400.0
-121.85,38.0,100000.0
-121.83,38.0,103600.0
-121.83,38.0,145300.0
-121.83,37.99,152400.0
-121.83,37.99,145900.0
-121.83,37.99,142500.0
-121.83,38.0,75800.0
-121.84,37.99,126100.0
-121.84,37.99,142600.0
-121.83,37.99,164700.0
-121.79,38.0,108500.0
-121.79,37.99,178600.0
-121.79,37.99,164700.0
-121.8,38.0,122500.0
-121.8,37.99,179500.0
-121.77,37.99,205100.0
-121.88,38.03,158600.0
-121.9,38.04,90200.0
-121.86,38.04,67500.0
-121.87,38.02,99400.0
-121.88,38.03,101400.0
-121.9,38.03,87700.0
-121.88,38.02,87000.0
-121.89,38.02,94600.0
-121.9,38.02,181800.0
-121.87,38.02,117800.0
-121.88,38.0,140300.0
-121.88,38.01,150000.0
-121.89,38.01,134400.0
-121.88,38.0,151900.0
-121.86,38.0,165200.0
-121.86,38.0,161700.0
-121.89,37.99,170500.0
-121.88,37.99,174200.0
-121.87,38.0,144100.0
-121.87,37.99,163900.0
-121.89,38.01,103900.0
-121.9,38.02,122200.0
-121.9,38.01,136000.0
-121.92,38.02,156500.0
-121.89,38.01,99200.0
-121.9,38.01,110600.0
-121.9,38.0,162200.0
-121.9,38.0,177500.0
-121.92,38.01,166000.0
-121.93,38.01,160800.0
-121.93,38.02,154800.0
-121.95,38.03,143100.0
-121.94,38.03,87100.0
-121.96,38.02,95300.0
-121.95,38.02,100700.0
-121.94,38.02,113900.0
-121.92,38.03,100200.0
-121.92,38.02,125000.0
-121.91,38.02,129800.0
-121.97,38.04,83500.0
-121.97,38.03,139800.0
-121.98,38.05,98500.0
-122.02,38.02,156900.0
-122.0,38.03,165900.0
-122.14,38.02,133900.0
-122.14,38.03,225000.0
-122.13,38.02,166000.0
-122.13,38.01,144800.0
-122.14,38.01,178300.0
-122.13,38.01,139300.0
-122.13,38.0,150800.0
-122.16,38.02,196100.0
-122.11,38.01,116100.0
-122.11,38.01,129400.0
-122.12,38.0,166400.0
-122.12,38.01,126500.0
-122.12,38.01,135700.0
-122.12,38.01,172400.0
-122.09,38.02,113700.0
-122.1,38.02,159700.0
-122.07,38.0,156300.0
-122.09,38.0,204200.0
-122.11,38.0,212600.0
-122.08,37.99,199900.0
-122.09,37.99,205400.0
-122.11,37.99,206700.0
-122.11,37.99,287700.0
-122.08,37.97,245200.0
-122.09,37.97,294100.0
-122.11,37.98,297300.0
-122.09,37.98,211000.0
-122.12,37.99,225400.0
-122.1,37.97,269600.0
-122.1,37.96,228200.0
-122.1,37.96,235500.0
-122.07,37.99,166900.0
-122.07,37.98,186100.0
-122.07,37.97,211800.0
-122.07,37.96,197100.0
-122.06,37.96,189600.0
-122.08,37.96,266000.0
-122.06,37.95,186400.0
-122.07,37.95,190000.0
-122.08,37.95,243000.0
-122.08,37.95,235600.0
-122.07,37.96,196200.0
-122.06,37.96,182000.0
-122.05,37.95,169400.0
-122.05,37.94,179300.0
-122.06,37.94,235700.0
-122.07,37.94,205100.0
-122.07,37.94,220800.0
-122.08,37.93,233200.0
-122.08,37.94,232100.0
-122.07,37.94,265700.0
-122.09,37.95,247900.0
-122.09,37.94,273200.0
-122.04,38.0,91100.0
-122.04,37.99,134500.0
-122.04,37.99,136200.0
-122.05,37.97,250000.0
-122.06,37.99,87500.0
-122.06,37.99,137500.0
-122.05,38.0,136400.0
-122.05,38.0,75000.0
-122.03,37.98,156300.0
-122.04,37.97,140600.0
-122.03,38.0,178300.0
-122.03,38.01,175900.0
-122.04,37.99,139900.0
-122.03,37.98,138200.0
-122.02,38.0,178200.0
-122.03,37.99,169300.0
-122.02,37.99,161900.0
-122.03,37.99,166600.0
-122.03,37.98,148900.0
-122.01,37.98,165500.0
-122.01,37.98,194000.0
-122.0,37.98,226900.0
-122.0,37.97,202800.0
-122.01,37.97,211500.0
-122.02,37.98,165500.0
-122.02,37.98,161700.0
-122.0,37.99,192300.0
-122.0,37.98,193200.0
-121.99,37.98,184000.0
-121.99,37.97,217200.0
-122.0,37.98,182000.0
-122.0,37.98,161300.0
-122.01,37.98,161000.0
-122.01,37.99,144900.0
-121.95,37.96,259500.0
-121.97,37.97,210500.0
-121.97,37.97,244100.0
-121.97,37.96,184800.0
-121.96,37.96,229200.0
-121.96,37.95,196100.0
-121.98,37.96,204100.0
-121.97,37.97,240200.0
-121.98,37.97,231100.0
-121.98,37.97,213200.0
-121.99,37.97,207200.0
-121.99,37.97,184100.0
-122.0,37.96,179000.0
-122.0,37.96,190700.0
-121.96,37.95,167800.0
-121.97,37.95,246700.0
-121.98,37.96,126700.0
-121.99,37.96,260400.0
-121.99,37.96,200600.0
-121.98,37.95,267400.0
-121.98,37.95,265900.0
-122.01,37.97,206200.0
-122.02,37.97,171000.0
-122.03,37.97,151100.0
-122.04,37.97,160900.0
-122.03,37.97,166700.0
-122.04,37.96,106300.0
-122.04,37.97,112500.0
-122.04,37.97,151000.0
-122.04,37.96,151800.0
-122.05,37.96,159800.0
-122.04,37.96,165700.0
-122.04,37.96,175000.0
-122.05,37.95,182000.0
-122.05,37.95,190800.0
-122.01,37.95,298200.0
-122.02,37.96,305100.0
-122.03,37.96,162500.0
-122.03,37.95,220500.0
-122.02,37.95,208300.0
-122.03,37.95,202300.0
-122.02,37.95,237000.0
-122.02,37.94,213100.0
-122.01,37.94,322300.0
-122.02,37.94,267100.0
-122.01,37.94,268000.0
-122.01,37.94,273600.0
-122.0,37.95,339200.0
-122.01,37.93,330200.0
-122.04,37.95,163100.0
-122.04,37.94,231400.0
-122.05,37.94,227800.0
-122.04,37.95,197100.0
-122.05,37.95,144600.0
-122.03,37.94,279300.0
-122.03,37.93,344800.0
-122.05,37.93,266500.0
-122.05,37.93,184900.0
-122.05,37.92,234700.0
-122.02,37.92,351200.0
-122.03,37.92,358800.0
-122.01,37.91,367700.0
-122.03,37.91,275300.0
-122.06,37.91,232800.0
-122.06,37.9,216100.0
-122.06,37.89,114300.0
-122.07,37.93,226000.0
-122.07,37.93,252100.0
-122.07,37.92,225000.0
-122.08,37.92,250000.0
-122.08,37.92,264900.0
-122.07,37.91,259800.0
-122.07,37.91,292500.0
-122.08,37.9,306800.0
-122.09,37.91,306900.0
-122.07,37.89,266800.0
-122.08,37.89,283900.0
-122.08,37.9,288000.0
-122.07,37.89,268800.0
-122.07,37.89,263300.0
-122.06,37.88,340900.0
-122.05,37.87,397500.0
-122.05,37.9,271000.0
-122.05,37.9,335700.0
-122.05,37.89,310600.0
-122.04,37.89,349100.0
-122.05,37.9,321200.0
-122.04,37.9,275800.0
-122.02,37.89,356200.0
-122.04,37.88,312700.0
-122.03,37.86,390600.0
-122.04,37.85,469400.0
-121.94,37.73,258200.0
-121.94,37.73,260300.0
-121.93,37.73,275000.0
-121.93,37.73,350000.0
-121.95,37.74,250000.0
-121.95,37.74,266000.0
-121.94,37.75,269800.0
-121.92,37.73,157200.0
-121.93,37.74,343500.0
-121.94,37.75,296100.0
-121.97,37.79,312500.0
-121.98,37.8,345800.0
-121.98,37.8,343700.0
-121.98,37.81,359100.0
-121.96,37.81,403400.0
-121.97,37.8,356000.0
-121.94,37.8,369200.0
-121.97,37.79,341300.0
-121.95,37.78,356700.0
-121.96,37.76,425100.0
-121.94,37.76,356100.0
-121.93,37.76,461400.0
-121.92,37.74,432400.0
-121.93,37.78,434700.0
-121.96,37.74,350000.0
-121.97,37.76,381900.0
-121.97,37.77,324600.0
-121.98,37.74,399300.0
-122.02,37.84,443800.0
-122.01,37.83,386600.0
-122.0,37.82,256400.0
-121.99,37.82,200000.0
-122.03,37.83,500001.0
-121.99,37.77,294800.0
-121.99,37.81,188500.0
-122.02,37.8,359300.0
-122.03,37.87,358700.0
-122.02,37.88,287300.0
-122.02,37.87,441400.0
-122.03,37.86,494000.0
-122.0,37.86,500001.0
-121.97,37.87,500001.0
-121.96,37.84,398200.0
-122.0,37.84,500001.0
-121.96,37.85,500001.0
-121.99,37.83,372000.0
-121.98,37.82,351300.0
-121.95,37.81,450400.0
-122.1,37.93,382200.0
-122.12,37.94,500001.0
-122.1,37.9,294400.0
-122.14,37.9,500001.0
-122.12,37.91,455300.0
-122.09,37.89,406500.0
-122.1,37.89,310300.0
-122.11,37.89,279500.0
-122.11,37.88,348200.0
-122.12,37.88,433300.0
-122.12,37.89,257100.0
-122.13,37.89,350000.0
-122.13,37.87,426100.0
-122.14,37.88,394400.0
-122.07,37.88,387200.0
-122.08,37.88,99400.0
-122.08,37.88,85000.0
-122.08,37.87,102700.0
-122.06,37.85,186500.0
-122.07,37.86,155000.0
-122.06,37.86,252400.0
-122.07,37.86,206300.0
-122.08,37.87,73400.0
-122.1,37.88,367100.0
-122.09,37.86,402600.0
-122.11,37.87,314200.0
-122.12,37.85,454100.0
-122.08,37.84,500001.0
-122.12,37.81,416500.0
-122.12,37.82,364500.0
-122.11,37.83,369900.0
-122.08,37.82,500001.0
-122.14,37.86,314000.0
-122.14,37.85,389900.0
-122.14,37.84,355600.0
-122.16,37.83,370200.0
-122.16,37.86,404300.0
-122.18,37.88,354200.0
-122.18,37.86,399700.0
-122.16,37.89,434500.0
-122.17,37.88,401800.0
-122.17,37.88,423200.0
-122.17,37.87,438000.0
-122.22,37.88,475000.0
-122.2,37.89,367500.0
-122.2,37.88,378100.0
-122.18,37.91,500001.0
-122.2,37.9,500001.0
-122.18,37.9,500001.0
-122.18,37.89,499000.0
-121.84,37.98,204200.0
-121.81,37.97,166800.0
-121.78,37.97,213700.0
-121.83,37.95,162500.0
-121.94,37.83,500001.0
-121.89,37.82,500001.0
-121.91,37.81,500001.0
-121.82,37.81,485400.0
-121.96,37.99,210100.0
-121.96,37.94,194700.0
-121.96,37.95,181200.0
-121.95,37.94,285400.0
-121.97,37.93,307000.0
-122.01,37.92,353600.0
-122.01,37.92,365800.0
-121.99,37.92,427700.0
-121.93,37.89,366700.0
-121.92,37.96,237400.0
-121.94,37.95,288000.0
-121.91,37.93,329400.0
-121.94,37.94,291700.0
-121.94,37.93,320400.0
-121.93,37.93,286900.0
-121.93,37.93,312600.0
-121.95,37.94,253600.0
-122.25,38.02,205100.0
-122.25,38.03,197600.0
-122.21,38.02,198500.0
-122.2,37.96,310700.0
-122.23,38.06,171100.0
-122.23,38.05,147100.0
-122.21,38.06,155700.0
-122.2,38.04,197000.0
-122.26,38.03,203700.0
-122.27,38.04,134500.0
-122.26,38.03,150200.0
-122.26,38.04,123000.0
-122.25,38.05,147700.0
-122.32,38.06,174200.0
-122.28,38.0,178900.0
-122.29,38.0,173200.0
-122.36,38.03,175400.0
-122.3,38.0,162000.0
-122.31,38.0,191100.0
-122.31,38.01,195000.0
-122.28,37.99,193300.0
-122.26,37.98,198000.0
-122.27,37.99,243200.0
-122.27,37.98,218600.0
-122.26,38.02,184800.0
-122.24,38.01,269400.0
-122.24,38.01,235600.0
-122.25,38.0,237700.0
-122.26,38.0,170500.0
-122.26,38.0,246400.0
-122.27,38.0,240300.0
-122.27,38.0,248700.0
-122.26,38.0,272900.0
-122.29,37.98,209800.0
-122.28,37.96,201000.0
-122.27,37.97,272400.0
-122.3,37.97,184000.0
-122.3,37.97,164700.0
-122.29,37.97,227400.0
-122.3,37.97,149700.0
-122.29,37.94,190000.0
-122.32,37.95,196600.0
-122.31,37.94,191400.0
-122.31,37.94,194200.0
-122.32,37.95,185000.0
-122.31,37.99,157800.0
-122.3,37.98,164300.0
-122.32,37.97,161000.0
-122.32,38.01,171100.0
-122.33,38.0,109000.0
-122.31,38.0,170800.0
-122.32,37.99,173500.0
-122.32,38.0,162800.0
-122.34,37.99,85100.0
-122.33,37.98,175000.0
-122.33,37.99,112500.0
-122.39,38.0,212500.0
-122.36,37.96,104200.0
-122.36,37.96,80400.0
-122.36,37.95,69800.0
-122.37,37.95,81300.0
-122.37,37.95,76400.0
-122.37,37.96,68600.0
-122.41,37.98,67500.0
-122.34,37.98,131300.0
-122.35,37.98,132900.0
-122.34,37.97,110000.0
-122.35,37.96,113600.0
-122.35,37.97,112200.0
-122.35,37.97,113800.0
-122.32,37.97,134100.0
-122.32,37.97,156600.0
-122.33,37.97,158800.0
-122.33,37.98,150100.0
-122.33,37.97,130800.0
-122.34,37.97,120700.0
-122.33,37.96,129400.0
-122.35,37.96,114200.0
-122.35,37.96,97200.0
-122.35,37.96,97700.0
-122.35,37.95,110300.0
-122.35,37.96,93900.0
-122.36,37.96,107800.0
-122.32,37.96,133700.0
-122.32,37.96,182800.0
-122.32,37.95,146100.0
-122.33,37.95,120800.0
-122.34,37.96,133300.0
-122.34,37.96,103600.0
-122.32,37.94,165100.0
-122.32,37.94,210800.0
-122.32,37.93,186900.0
-122.33,37.95,144600.0
-122.33,37.94,140400.0
-122.33,37.94,140800.0
-122.33,37.94,141600.0
-122.33,37.94,139100.0
-122.33,37.94,150800.0
-122.34,37.95,134100.0
-122.33,37.95,135800.0
-122.33,37.95,142600.0
-122.34,37.95,135300.0
-122.34,37.95,133400.0
-122.34,37.95,135100.0
-122.34,37.95,111700.0
-122.35,37.95,111600.0
-122.35,37.95,114600.0
-122.36,37.95,104700.0
-122.34,37.94,143300.0
-122.34,37.94,140300.0
-122.34,37.94,145500.0
-122.34,37.94,143900.0
-122.35,37.94,105200.0
-122.35,37.94,105200.0
-122.35,37.94,95600.0
-122.36,37.95,81700.0
-122.36,37.94,79000.0
-122.36,37.94,105800.0
-122.36,37.94,72900.0
-122.36,37.94,79700.0
-122.37,37.94,71600.0
-122.35,37.93,88000.0
-122.35,37.93,84300.0
-122.36,37.94,79400.0
-122.36,37.93,121600.0
-122.37,37.94,69100.0
-122.37,37.93,37900.0
-122.38,37.91,269800.0
-122.42,37.93,274500.0
-122.41,37.94,275000.0
-122.34,37.93,95000.0
-122.35,37.93,91500.0
-122.36,37.93,86100.0
-122.36,37.93,87000.0
-122.37,37.93,84200.0
-122.33,37.91,93800.0
-122.35,37.92,94000.0
-122.36,37.92,104200.0
-122.35,37.91,186800.0
-122.33,37.93,90300.0
-122.33,37.93,111500.0
-122.34,37.93,88300.0
-122.34,37.93,112100.0
-122.35,37.93,156300.0
-122.32,37.92,140600.0
-122.33,37.92,122400.0
-122.32,37.92,129100.0
-122.32,37.91,119600.0
-122.31,37.91,167800.0
-122.31,37.91,178400.0
-122.31,37.91,177800.0
-122.31,37.93,286500.0
-122.31,37.93,253400.0
-122.32,37.93,247300.0
-122.32,37.94,267700.0
-122.3,37.92,321600.0
-122.29,37.92,288200.0
-122.29,37.92,401000.0
-122.3,37.93,304000.0
-122.31,37.93,261900.0
-122.32,37.93,22500.0
-122.31,37.92,183300.0
-122.31,37.92,220100.0
-122.31,37.92,195800.0
-122.32,37.92,186900.0
-122.31,37.92,212200.0
-122.3,37.92,239000.0
-122.31,37.91,218100.0
-122.3,37.91,200400.0
-122.3,37.91,209100.0
-122.3,37.9,217200.0
-122.3,37.9,223000.0
-122.3,37.9,141700.0
-122.3,37.9,162500.0
-122.29,37.92,311400.0
-122.29,37.91,263200.0
-122.29,37.91,262000.0
-122.29,37.91,273700.0
-122.29,37.9,234900.0
-122.28,37.91,358500.0
-122.28,37.9,333700.0
-122.28,37.9,287500.0
-122.28,37.91,324400.0
-122.27,37.91,315500.0
-122.28,37.91,331200.0
-124.17,41.8,109400.0
-124.3,41.8,85800.0
-124.23,41.75,73200.0
-124.21,41.77,68400.0
-124.19,41.78,74600.0
-124.22,41.73,78300.0
-124.21,41.75,66900.0
-124.17,41.76,105900.0
-124.16,41.74,69500.0
-124.14,41.95,122400.0
-124.16,41.92,75000.0
-124.3,41.84,103600.0
-124.15,41.81,103100.0
-123.91,41.68,152700.0
-123.83,41.88,116700.0
-123.92,41.54,71100.0
-119.94,38.96,212500.0
-119.95,38.95,187500.0
-119.95,38.95,87500.0
-119.95,38.95,92200.0
-119.94,38.95,91300.0
-119.95,38.94,173400.0
-119.93,38.94,200000.0
-119.97,38.94,84600.0
-119.97,38.93,107200.0
-119.98,38.96,114800.0
-119.96,38.94,131600.0
-119.96,38.94,104200.0
-119.96,38.93,110500.0
-119.94,38.92,136800.0
-119.98,38.94,109700.0
-119.98,38.94,99300.0
-119.99,38.94,103600.0
-119.99,38.94,118500.0
-119.99,38.93,141900.0
-119.98,38.93,85800.0
-119.98,38.93,90400.0
-119.98,38.92,86900.0
-119.98,38.92,89600.0
-120.0,38.93,313400.0
-120.01,38.93,126100.0
-120.0,38.92,126600.0
-120.0,38.92,103600.0
-120.01,38.92,96100.0
-120.01,38.92,104200.0
-120.02,38.91,107200.0
-120.02,38.92,101900.0
-120.01,38.91,94400.0
-120.01,38.91,86700.0
-120.01,38.89,100800.0
-120.0,38.9,114100.0
-119.99,38.88,107800.0
-119.98,38.9,134700.0
-119.92,38.91,162500.0
-120.0,38.87,127600.0
-119.96,38.84,109700.0
-120.02,38.76,121400.0
-120.04,38.86,117700.0
-120.03,38.89,118800.0
-120.02,38.86,97600.0
-120.13,39.06,87500.0
-120.16,39.04,126000.0
-120.16,39.01,206300.0
-120.06,39.01,437500.0
-120.1,38.91,500001.0
-120.97,38.91,172200.0
-121.04,38.81,163400.0
-120.72,38.94,113200.0
-120.88,38.91,127300.0
-120.92,38.86,128600.0
-120.87,38.83,128200.0
-120.84,38.81,132600.0
-120.81,38.89,119300.0
-120.79,38.83,118500.0
-120.71,38.85,120100.0
-120.5,38.87,87500.0
-120.3,38.9,95500.0
-121.09,38.68,213300.0
-121.08,38.67,239600.0
-121.07,38.66,173400.0
-121.06,38.7,228900.0
-121.0,38.58,217500.0
-121.01,38.73,197500.0
-120.99,38.69,172500.0
-121.02,38.66,198900.0
-120.99,38.67,187900.0
-120.98,38.67,186600.0
-120.98,38.66,163300.0
-120.98,38.68,176900.0
-120.95,38.69,217100.0
-120.96,38.66,180800.0
-120.97,38.65,300600.0
-120.93,38.65,170100.0
-120.91,38.62,207600.0
-120.95,38.79,202800.0
-120.93,38.77,196300.0
-120.91,38.73,230600.0
-120.87,38.71,167400.0
-120.84,38.77,184600.0
-120.86,38.75,146100.0
-120.83,38.74,128300.0
-120.84,38.73,142600.0
-120.81,38.73,120500.0
-120.78,38.74,111300.0
-120.81,38.74,121600.0
-120.76,38.76,148500.0
-120.76,38.73,108300.0
-120.78,38.73,127900.0
-120.81,38.73,128600.0
-120.78,38.72,150900.0
-120.67,38.76,138100.0
-120.7,38.75,158700.0
-120.71,38.73,141300.0
-120.58,38.77,141200.0
-120.58,38.77,108700.0
-120.6,38.76,106900.0
-120.59,38.76,94700.0
-120.63,38.75,117500.0
-120.7,38.69,151700.0
-120.63,38.73,140200.0
-120.62,38.71,132200.0
-120.63,38.68,131700.0
-120.54,38.75,136600.0
-120.76,38.6,133800.0
-120.66,38.61,126400.0
-120.72,38.57,118800.0
-120.59,38.53,100000.0
-120.44,38.61,98000.0
-120.32,38.71,115600.0
-120.08,38.8,162500.0
-120.88,38.58,170700.0
-120.84,38.63,208300.0
-120.81,38.67,118800.0
-120.76,38.65,155900.0
-120.85,38.69,141400.0
-120.79,38.7,138500.0
